transaction_id,customer_id,timestamp,amount,merchant_name,merchant_category,location,payment_method,is_fraud,hour
TXN_00006564,CUST_000451,54:34.9,98.63,"Moore, Watson and Martin - Restaurant",Restaurant,"South Madisonland, Arizona",Mobile App,0,15
TXN_00005364,CUST_000962,55:34.3,128.89,Webb PLC - Online Shopping,Online Shopping,"Payneshire, New Hampshire",Mobile App,0,15
TXN_00008371,CUST_000733,12:36.0,22.31,"Booth, Thompson and Simmons - Airlines",Airlines,"South Michealfort, South Dakota",Mobile App,0,16
TXN_00009752,CUST_000265,13:36.6,228.68,"Munoz, Schroeder and Gonzalez - ATM",ATM,"Littleport, New Hampshire",Debit Card,0,16
TXN_00007519,CUST_000594,14:35.4,168.82,Stark-Lopez - Airlines,Airlines,"Randymouth, Tennessee",Credit Card,0,16
TXN_00004580,CUST_000756,28:33.9,149.82,Castillo and Sons - Restaurant,Restaurant,"Vaughanburgh, North Carolina",Mobile App,0,16
TXN_00004445,CUST_000429,29:33.8,241.8,Serrano-Collins - Pharmacy,Pharmacy,"Rileyshire, Delaware",Mobile App,0,16
TXN_00003183,CUST_000117,35:33.2,170.5,Burnett PLC - Airlines,Airlines,"Lake Kathyville, Maine",Credit Card,0,16
TXN_00004495,CUST_000767,35:33.8,66.78,"Rios, Phillips and Mack - Restaurant",Restaurant,"West Lisaview, Alabama",Online Banking,0,16
TXN_00000797,CUST_000707,38:31.9,55.33,Bird-Cherry - Gas Station,Gas Station,"Travisland, Tennessee",Online Banking,0,16
TXN_00004914,CUST_000866,41:34.1,39.96,Stephens Group - Airlines,Airlines,"East Christinemouth, Alaska",Online Banking,0,16
TXN_00006186,CUST_000924,41:34.7,139.79,"Jones, Horton and Cummings - Restaurant",Restaurant,"Lake David, Nebraska",Debit Card,0,16
TXN_00001730,CUST_000182,44:32.5,152.07,"Lewis, Miller and Rodriguez - Hotel",Hotel,"Shermanberg, Missouri",Online Banking,0,16
TXN_00004296,CUST_000567,57:33.7,88.69,"Gray, Spencer and Greer - Grocery",Grocery,"Timothyton, Maine",Debit Card,0,16
TXN_00002979,CUST_000466,58:33.1,328.35,Rivera LLC - Online Shopping,Online Shopping,"Brownport, Utah",Online Banking,0,16
TXN_00002017,CUST_000718,00:32.6,89.12,Dyer-Hammond - Department Store,Department Store,"South Joelburgh, West Virginia",Mobile App,0,17
TXN_00003802,CUST_000662,05:33.5,369.16,"Davis, Jones and Turner - Online Shopping",Online Shopping,"New Christinaburgh, Connecticut",Online Banking,0,17
TXN_00002330,CUST_000771,18:32.8,37.4,"Montgomery, Johnson and Mcfarland - Gas Station",Gas Station,"Doyleville, Florida",Mobile App,0,17
TXN_00007723,CUST_000759,19:35.6,156.75,"Stevenson, Rich and Lewis - Pharmacy",Pharmacy,"Nathanview, Utah",Online Banking,0,17
TXN_00001775,CUST_000695,28:32.5,236.79,Phillips and Sons - Department Store,Department Store,"Lake Ronald, Illinois",Debit Card,0,17
TXN_00001661,CUST_000899,32:32.4,157.26,Anderson-Baker - ATM,ATM,"Fowlerside, Virginia",Mobile App,0,17
TXN_00006217,CUST_000528,34:34.7,384.32,York-Edwards - Online Shopping,Online Shopping,"West Paigetown, Mississippi",Online Banking,0,17
TXN_00000064,CUST_000689,37:31.6,46.95,Ford LLC - Online Shopping,Online Shopping,"Joshuastad, Rhode Island",Mobile App,0,17
TXN_00006246,CUST_000797,39:34.7,279.37,"Floyd, Ross and Banks - Airlines",Airlines,"Adamshaven, Hawaii",Mobile App,0,17
TXN_00002493,CUST_000656,53:32.9,270.04,Fuller-Ferguson - Airlines,Airlines,"Stewarttown, Arizona",Online Banking,0,17
TXN_00006438,CUST_000821,56:34.8,33.06,"Mccullough, Holmes and Singh - ATM",ATM,"West Kathleenmouth, Texas",Mobile App,0,17
TXN_00009793,CUST_000910,00:36.6,43.79,Johnson-Stokes - Grocery,Grocery,"Port Angelaland, New Hampshire",Mobile App,0,18
TXN_00003020,CUST_000389,03:33.1,170.9,Kirk Group - Grocery,Grocery,"West Wayneside, Arkansas",Debit Card,0,18
TXN_00008708,CUST_000012,12:36.2,121.27,Mckee LLC - ATM,ATM,"Davishaven, Louisiana",Debit Card,0,18
TXN_00009062,CUST_000607,12:36.4,84.9,"Woodward, Howard and Meyer - Restaurant",Restaurant,"East Cameronview, Idaho",Debit Card,0,18
TXN_00001579,CUST_000696,16:32.4,86.35,Carpenter and Sons - Restaurant,Restaurant,"Lauraside, Rhode Island",Debit Card,0,18
TXN_00008905,CUST_000718,25:36.3,92.31,"Mahoney, Cummings and Hill - Online Shopping",Online Shopping,"South Alyssaberg, Washington",Mobile App,0,18
TXN_00003234,CUST_000372,33:33.2,33.24,Oliver-Bradford - Pharmacy,Pharmacy,"East Johnstad, Nevada",Mobile App,0,18
TXN_00008257,CUST_000323,52:35.9,286.94,Stark-Burke - Pharmacy,Pharmacy,"Lake Colleentown, Mississippi",Credit Card,0,18
TXN_00006239,CUST_000593,01:34.7,139.71,"Day, Mitchell and Odom - ATM",ATM,"Shawnahaven, Idaho",Debit Card,0,19
TXN_00001523,CUST_000199,03:32.3,86.49,King-Jackson - Restaurant,Restaurant,"Kaylachester, Illinois",Mobile App,0,19
TXN_00005043,CUST_000686,09:34.2,81.81,"Jones, Horne and Carlson - Pharmacy",Pharmacy,"Ashleemouth, Texas",Credit Card,0,19
TXN_00001031,CUST_000819,23:32.0,124.11,English and Sons - Department Store,Department Store,"Port Jacobtown, Arkansas",Mobile App,0,19
TXN_00000230,CUST_000038,26:31.6,174.91,White-Moore - Online Shopping,Online Shopping,"Nicholasville, Alaska",Online Banking,0,19
TXN_00007763,CUST_000889,26:35.6,352.39,"Holmes, Frost and Brown - Online Shopping",Online Shopping,"Jensenburgh, South Dakota",Online Banking,0,19
TXN_00009517,CUST_000558,27:36.6,76.25,Quinn-Stevenson - Restaurant,Restaurant,"East Darleneville, Wyoming",Debit Card,0,19
TXN_00000795,CUST_000726,28:31.9,1471.7,"Farrell, Green and Hurley - Gas Station",Gas Station,"Bellmouth, Oregon",Debit Card,1,19
TXN_00000520,CUST_000520,35:31.8,38.3,Graves LLC - Airlines,Airlines,"North Samanthabury, Texas",Debit Card,0,19
TXN_00009387,CUST_000068,40:36.5,289.6,Edwards-Lopez - Department Store,Department Store,"Dennisville, West Virginia",Credit Card,0,19
TXN_00004948,CUST_000191,41:34.2,149.41,"Allen, Wolfe and Franklin - Department Store",Department Store,"South Michael, West Virginia",Debit Card,0,19
TXN_00002995,CUST_000927,47:33.1,226.11,Cordova Ltd - ATM,ATM,"East Mark, Florida",Online Banking,0,19
TXN_00007639,CUST_000952,50:35.5,124.44,"Jones, Anderson and Velez - Pharmacy",Pharmacy,"Juliahaven, Iowa",Debit Card,0,19
TXN_00002174,CUST_000420,55:32.7,34.61,Marquez PLC - Gas Station,Gas Station,"Jensenland, Vermont",Credit Card,0,19
TXN_00005374,CUST_000743,55:34.3,208.48,Williams-Cooper - Online Shopping,Online Shopping,"Cynthiaton, South Dakota",Credit Card,0,19
TXN_00000466,CUST_000556,57:31.7,61.87,"Dennis, Lee and Jones - Grocery",Grocery,"Loriport, South Dakota",Debit Card,0,19
TXN_00006225,CUST_000555,57:34.7,1658.44,"Cook, Santos and Gomez - ATM",ATM,"Whitefurt, Tennessee",Online Banking,1,19
TXN_00008009,CUST_000134,04:35.7,223.06,Weber Ltd - ATM,ATM,"Port Thomashaven, Nebraska",Mobile App,0,20
TXN_00000744,CUST_000789,06:31.9,137.73,Weiss-Krueger - Hotel,Hotel,"South Ronald, West Virginia",Debit Card,0,20
TXN_00006574,CUST_000603,06:34.9,189.28,"Jimenez, Miller and Buck - Grocery",Grocery,"East Nicoletown, Florida",Online Banking,0,20
TXN_00003938,CUST_000832,10:33.5,108.88,Mcclain LLC - Online Shopping,Online Shopping,"North Marytown, Pennsylvania",Debit Card,0,20
TXN_00003859,CUST_000559,19:33.5,116.38,Shah PLC - Grocery,Grocery,"Baldwinshire, Alabama",Debit Card,0,20
TXN_00002470,CUST_000287,20:32.8,157.96,"Fox, Holder and Williamson - Hotel",Hotel,"Cooleymouth, Delaware",Online Banking,0,20
TXN_00009113,CUST_000514,23:36.4,60.87,"Roberts, Francis and Scott - Hotel",Hotel,"Isabelfort, Iowa",Mobile App,0,20
TXN_00006084,CUST_000270,26:34.6,278.7,"Tucker, Galloway and Pugh - Pharmacy",Pharmacy,"Lake Nicole, Montana",Online Banking,0,20
TXN_00008217,CUST_000660,28:35.8,489.02,"Stephens, Perry and Marsh - Online Shopping",Online Shopping,"Chanville, Alaska",Online Banking,0,20
TXN_00005049,CUST_000017,34:34.2,181.97,Richardson-Knight - Hotel,Hotel,"Wrightstad, South Dakota",Online Banking,0,20
TXN_00000317,CUST_000243,46:31.7,97.15,Evans Inc - Airlines,Airlines,"Riversfort, Idaho",Credit Card,0,20
TXN_00007354,CUST_000821,46:35.3,181.45,Bernard-Preston - Pharmacy,Pharmacy,"Pittmanbury, Delaware",Credit Card,0,20
TXN_00007525,CUST_000572,46:35.4,39.84,Bonilla and Sons - Hotel,Hotel,"Amandastad, South Dakota",Debit Card,0,20
TXN_00006721,CUST_000512,50:35.0,275.93,Fernandez-Bauer - Online Shopping,Online Shopping,"Krausefurt, Mississippi",Online Banking,0,20
TXN_00008719,CUST_000352,54:36.2,165.53,Ramirez Inc - ATM,ATM,"Luishaven, Illinois",Mobile App,0,20
TXN_00009553,CUST_000903,54:36.6,51.66,Smith-Miller - Department Store,Department Store,"East Leslieton, New York",Credit Card,0,20
TXN_00006078,CUST_000710,09:34.6,280.19,"Wiggins, Russell and Martinez - Department Store",Department Store,"Melissamouth, Alaska",Debit Card,0,21
TXN_00002288,CUST_000903,10:32.8,235.33,"Wiggins, Barker and Collins - ATM",ATM,"Ryanborough, Missouri",Mobile App,0,21
TXN_00006565,CUST_000039,11:34.9,71.08,Rogers LLC - ATM,ATM,"Velazquezside, New Jersey",Mobile App,0,21
TXN_00007392,CUST_000190,11:35.4,486.29,Griffin-Ballard - Online Shopping,Online Shopping,"West Bradley, Utah",Credit Card,0,21
TXN_00008873,CUST_000060,11:36.3,64.65,Howard-Owens - Gas Station,Gas Station,"Ellischester, Alabama",Mobile App,0,21
TXN_00006190,CUST_000045,12:34.7,58.17,"Morris, Newman and Pacheco - Gas Station",Gas Station,"Annetteport, Utah",Credit Card,0,21
TXN_00007710,CUST_000283,14:35.5,134.09,Peck Ltd - Airlines,Airlines,"Anthonytown, Nebraska",Debit Card,0,21
TXN_00004258,CUST_000043,25:33.7,201.26,Fowler-Saunders - Pharmacy,Pharmacy,"West John, Arizona",Online Banking,0,21
TXN_00004298,CUST_000311,28:33.7,146.91,Smith-Thomas - Restaurant,Restaurant,"New Lindsaymouth, Hawaii",Debit Card,0,21
TXN_00004018,CUST_000908,38:33.6,63.29,Garcia-Haynes - Airlines,Airlines,"Jeremyview, Mississippi",Credit Card,0,21
TXN_00009064,CUST_000217,46:36.4,95.8,Pratt-Thomas - Online Shopping,Online Shopping,"Morrismouth, Wyoming",Credit Card,0,21
TXN_00002186,CUST_000863,50:32.7,96.86,"Hall, Booth and Wade - Department Store",Department Store,"West Robertmouth, Wyoming",Credit Card,0,21
TXN_00004137,CUST_000479,51:33.6,46.15,Sosa LLC - Gas Station,Gas Station,"Kennethtown, North Dakota",Debit Card,0,21
TXN_00005106,CUST_000360,51:34.2,209.74,"Brooks, Johnson and Carpenter - Department Store",Department Store,"Cassandrafurt, Washington",Credit Card,0,21
TXN_00004099,CUST_000998,53:33.6,175.85,Becker-Harmon - Pharmacy,Pharmacy,"Oconnelltown, Oklahoma",Credit Card,0,21
TXN_00001233,CUST_000182,54:32.1,204.7,Fuller and Sons - Department Store,Department Store,"Castillobury, Delaware",Credit Card,0,21
TXN_00006603,CUST_000978,54:34.9,43.13,Chaney-Baker - Online Shopping,Online Shopping,"Port Christopher, Mississippi",Online Banking,0,21
TXN_00003567,CUST_000427,11:33.3,117.15,Leach-Smith - Hotel,Hotel,"Perezberg, Indiana",Debit Card,0,22
TXN_00009736,CUST_000114,12:36.6,155.49,Griffin-Evans - Department Store,Department Store,"Brittanyfurt, Massachusetts",Credit Card,0,22
TXN_00004001,CUST_000491,15:33.6,75.93,Ross-Shea - Gas Station,Gas Station,"East Carloshaven, South Dakota",Credit Card,0,22
TXN_00006237,CUST_000153,15:34.7,255.14,"Lee, Brown and Lopez - Hotel",Hotel,"Reedbury, Colorado",Credit Card,0,22
TXN_00006231,CUST_000842,20:34.7,188.54,Green-Lawson - Grocery,Grocery,"North Roy, Pennsylvania",Credit Card,0,22
TXN_00007060,CUST_000801,23:35.1,294.23,Patel PLC - Online Shopping,Online Shopping,"Marytown, Wyoming",Credit Card,0,22
TXN_00003334,CUST_000223,27:33.2,298.08,"Williams, Mccall and Roberts - Online Shopping",Online Shopping,"Watsonshire, Iowa",Online Banking,0,22
TXN_00009193,CUST_000803,37:36.4,43.54,Cooper-Wilson - Grocery,Grocery,"New Lori, Vermont",Online Banking,0,22
TXN_00009684,CUST_000328,39:36.6,249.33,Taylor PLC - Online Shopping,Online Shopping,"North Nicholasfurt, Maryland",Online Banking,0,22
TXN_00006358,CUST_000492,40:34.8,97.98,Koch Ltd - Grocery,Grocery,"Hudsonberg, Arizona",Online Banking,0,22
TXN_00008394,CUST_000227,42:36.0,260.46,"Richard, Nelson and Vazquez - Department Store",Department Store,"North Catherine, South Carolina",Debit Card,0,22
TXN_00007165,CUST_000270,51:35.2,67.73,Carr-Hodges - Grocery,Grocery,"Jodiport, Louisiana",Mobile App,0,22
TXN_00001586,CUST_000992,54:32.4,467.61,Howard-Clayton - Online Shopping,Online Shopping,"New Erin, Pennsylvania",Online Banking,0,22
TXN_00000486,CUST_000654,58:31.8,49.87,Klein Ltd - Gas Station,Gas Station,"East Elizabethfort, West Virginia",Mobile App,0,22
TXN_00003658,CUST_000028,02:33.4,233.04,Sullivan-Ward - Hotel,Hotel,"New Elizabethville, New York",Credit Card,0,23
TXN_00006267,CUST_000024,07:34.7,285.63,Thomas-Lee - Pharmacy,Pharmacy,"Port Elizabethborough, Vermont",Credit Card,0,23
TXN_00009388,CUST_000134,08:36.5,25.9,Lopez PLC - Restaurant,Restaurant,"Graychester, South Carolina",Debit Card,0,23
TXN_00004521,CUST_000777,13:33.8,9.34,Decker-West - ATM,ATM,"North Paul, Florida",Debit Card,1,23
TXN_00008983,CUST_000749,26:36.3,28.17,"Morris, Wagner and Barnes - Restaurant",Restaurant,"West Lauratown, New Mexico",Debit Card,0,23
TXN_00009761,CUST_000568,36:36.6,20.96,Cochran-Wilson - Grocery,Grocery,"Lake Jameston, Mississippi",Mobile App,0,23
TXN_00009269,CUST_000884,42:36.5,52.36,Johnson-Dean - Gas Station,Gas Station,"South Jillianborough, Arizona",Credit Card,0,23
TXN_00003745,CUST_000417,50:33.4,78.01,Foster-Johnson - Department Store,Department Store,"Turnerside, Wisconsin",Online Banking,0,23
TXN_00009649,CUST_000675,55:36.6,44.96,Price-Cook - Gas Station,Gas Station,"Lake James, New Hampshire",Online Banking,0,23
TXN_00007504,CUST_000931,06:35.4,147.63,Evans and Sons - Airlines,Airlines,"South Joseph, Delaware",Debit Card,0,0
TXN_00005900,CUST_000013,17:34.6,242.89,Jackson Group - Pharmacy,Pharmacy,"Port Michael, Alaska",Credit Card,0,0
TXN_00005964,CUST_000543,24:34.6,254.86,"Ramsey, Hanson and Patel - Pharmacy",Pharmacy,"Ericfurt, West Virginia",Mobile App,0,0
TXN_00009152,CUST_000627,24:36.4,93.65,Robinson Group - Pharmacy,Pharmacy,"Kirkstad, West Virginia",Credit Card,0,0
TXN_00001485,CUST_000185,31:32.3,100.21,Love-Page - Restaurant,Restaurant,"Lake Staceyshire, Maine",Credit Card,0,0
TXN_00000143,CUST_000717,35:31.6,174.12,"Manning, Martin and Church - Department Store",Department Store,"Mitchellland, Vermont",Credit Card,0,0
TXN_00007403,CUST_000283,40:35.4,67.63,"Hamilton, Thomas and Hammond - Restaurant",Restaurant,"New Jonathan, Hawaii",Credit Card,0,0
TXN_00005917,CUST_000107,45:34.6,136.88,Aguilar-Jenkins - Department Store,Department Store,"Timothyshire, Minnesota",Mobile App,0,0
TXN_00007282,CUST_000167,46:35.3,109.82,Walker-Palmer - Restaurant,Restaurant,"Laurenberg, North Dakota",Debit Card,0,0
TXN_00008567,CUST_000752,48:36.1,146.04,Hatfield and Sons - Restaurant,Restaurant,"Lake Jaredstad, Maryland",Debit Card,0,0
TXN_00004222,CUST_000582,50:33.7,47.72,Kelly Ltd - Gas Station,Gas Station,"Hillland, South Carolina",Debit Card,0,0
TXN_00000338,CUST_000549,56:31.7,273.83,Thomas Inc - Department Store,Department Store,"Englishside, Rhode Island",Credit Card,0,0
TXN_00004270,CUST_000431,59:33.7,220.08,"Sullivan, Robertson and Russo - Airlines",Airlines,"South Jenniferland, Louisiana",Credit Card,0,0
TXN_00006157,CUST_000054,00:34.7,258.51,Martin-Park - Department Store,Department Store,"West Jessicafurt, Tennessee",Debit Card,0,1
TXN_00003993,CUST_000931,08:33.6,210.51,"Mora, Johnson and Brown - ATM",ATM,"Singhton, North Carolina",Mobile App,0,1
TXN_00006832,CUST_000690,09:35.0,274.53,"Jones, Moreno and Irwin - ATM",ATM,"Lopezshire, Virginia",Credit Card,0,1
TXN_00006160,CUST_000019,12:34.7,30.4,Avila Ltd - Gas Station,Gas Station,"Walterburgh, New York",Credit Card,0,1
TXN_00003452,CUST_000956,19:33.3,218.1,Walker-Hunt - Online Shopping,Online Shopping,"Johnstad, Mississippi",Mobile App,0,1
TXN_00007738,CUST_000283,28:35.6,3686.27,Hurley-Jones - Online Shopping,Online Shopping,"Port Annefurt, Kentucky",Online Banking,1,1
TXN_00000206,CUST_000291,34:31.6,93.67,Hicks-Reynolds - Restaurant,Restaurant,"Espinozachester, Alaska",Debit Card,0,1
TXN_00002982,CUST_000205,34:33.1,3042.18,Dixon-Bush - Online Shopping,Online Shopping,"Port Marissaborough, New Jersey",Credit Card,1,1
TXN_00000521,CUST_000759,37:31.8,63.09,Sanders-Gonzalez - Airlines,Airlines,"Smithstad, Arizona",Online Banking,0,1
TXN_00004761,CUST_000260,38:34.0,264.17,"Rodriguez, Williams and Black - Department Store",Department Store,"Shanemouth, New Hampshire",Credit Card,0,1
TXN_00006878,CUST_000328,42:35.0,218.79,Phillips-Ross - Online Shopping,Online Shopping,"Paceland, New Mexico",Credit Card,0,1
TXN_00007456,CUST_000809,51:35.4,2852.81,Suspicious Merchant - Online Shopping,Gas Station,"Dawnland, Kansas",Mobile App,1,1
TXN_00004622,CUST_000125,56:33.9,3997.19,Jackson Inc - ATM,ATM,"Dominiqueside, Oklahoma",Online Banking,1,1
TXN_00004647,CUST_000433,56:33.9,209.19,Cruz Ltd - Hotel,Hotel,"Kimberlyborough, Arizona",Credit Card,0,1
TXN_00009457,CUST_000966,56:36.5,1599.8,Kim-Ford - ATM,ATM,"West James, Idaho",Credit Card,1,1
TXN_00006495,CUST_000396,02:34.9,144.43,"Dodson, Carter and White - Hotel",Hotel,"Ernestside, New York",Online Banking,0,2
TXN_00002292,CUST_000113,05:32.8,38.66,Davis-Hamilton - Airlines,Airlines,"West Rebeccatown, Ohio",Online Banking,0,2
TXN_00009214,CUST_000719,06:36.4,439.32,"Walker, Green and Becker - Online Shopping",Online Shopping,"Harrisview, Arizona",Online Banking,0,2
TXN_00000187,CUST_000783,08:31.6,2.58,Young-Gibson - Gas Station,Gas Station,"West Briannashire, Vermont",Mobile App,1,2
TXN_00004052,CUST_000997,11:33.6,147.73,"Mccarthy, Hughes and Brown - Pharmacy",Pharmacy,"Robertside, Louisiana",Debit Card,0,2
TXN_00005640,CUST_000355,12:34.5,164.05,Grimes PLC - Grocery,Grocery,"Jimenezville, Kansas",Credit Card,0,2
TXN_00001675,CUST_000035,21:32.4,48.05,"Whitaker, Hughes and Moran - Department Store",Department Store,"Jeremyview, Tennessee",Online Banking,0,2
TXN_00001938,CUST_000584,27:32.6,231.67,Bowers and Sons - Hotel,Hotel,"East Elizabeth, Illinois",Debit Card,0,2
TXN_00005545,CUST_000673,29:34.4,192.26,Myers-Jordan - Grocery,Grocery,"Meganburgh, Indiana",Online Banking,0,2
TXN_00004783,CUST_000528,30:34.1,4317.28,Suspicious Merchant - Online Shopping,Department Store,"Lake David, West Virginia",Debit Card,1,2
TXN_00006273,CUST_000534,30:34.7,13.93,Bell LLC - Department Store,Department Store,"Carlaview, South Dakota",Credit Card,0,2
TXN_00002678,CUST_000496,35:32.9,58.7,Richardson-Horn - Gas Station,Gas Station,"Edwardsside, Oklahoma",Online Banking,0,2
TXN_00003498,CUST_000529,36:33.3,107.13,Jefferson Ltd - ATM,ATM,"West Josemouth, Mississippi",Debit Card,0,2
TXN_00003798,CUST_000143,37:33.5,146.18,"West, Ellison and Watson - Hotel",Hotel,"Lake Saraport, Utah",Online Banking,0,2
TXN_00006626,CUST_000707,37:34.9,84.83,"Smith, Taylor and Booker - Restaurant",Restaurant,"East Ashleyburgh, South Dakota",Credit Card,0,2
TXN_00007679,CUST_000055,42:35.5,299.66,"Rivera, Smith and Potter - Airlines",Airlines,"Kathrynchester, Maryland",Mobile App,0,2
TXN_00009148,CUST_000931,51:36.4,54.3,Valdez PLC - Gas Station,Gas Station,"Charlesberg, Mississippi",Mobile App,0,2
TXN_00009652,CUST_000722,55:36.6,73.48,"Jones, Brewer and Oconnor - Restaurant",Restaurant,"West Kimberlyborough, Idaho",Debit Card,0,2
TXN_00002112,CUST_000032,58:32.7,233.24,Smith-Hunter - Department Store,Department Store,"East Leslieborough, Nevada",Mobile App,0,2
TXN_00001146,CUST_000651,00:32.1,295.25,Harrington and Sons - ATM,ATM,"Maryland, California",Online Banking,0,3
TXN_00006019,CUST_000244,01:34.6,28.74,"Gonzales, Vazquez and Alexander - Department Store",Department Store,"North Mary, Oregon",Mobile App,0,3
TXN_00003095,CUST_000509,08:33.1,121.61,Lopez PLC - Restaurant,Restaurant,"Robertfurt, Washington",Online Banking,0,3
TXN_00009561,CUST_000179,12:36.6,43.54,"Ortiz, Allen and Alvarez - Gas Station",Gas Station,"Evansshire, Pennsylvania",Debit Card,0,3
TXN_00000851,CUST_000180,13:31.9,162.94,Russo PLC - Hotel,Hotel,"East Shannonfort, Iowa",Credit Card,0,3
TXN_00004179,CUST_000580,14:33.6,81.88,Robles-Stephens - Grocery,Grocery,"New Donald, Michigan",Debit Card,0,3
TXN_00000293,CUST_000664,17:31.7,162.34,Stafford Inc - Grocery,Grocery,"Jacobsonville, Ohio",Debit Card,0,3
TXN_00006014,CUST_000211,17:34.6,218.06,Williams-Reyes - ATM,ATM,"Cassandraburgh, Missouri",Credit Card,0,3
TXN_00007801,CUST_000645,18:35.6,237.24,Simmons-King - Department Store,Department Store,"Jonesfurt, Pennsylvania",Online Banking,0,3
TXN_00004387,CUST_000788,20:33.8,38.34,"Richardson, Brooks and Lyons - Restaurant",Restaurant,"West Stephaniechester, Delaware",Credit Card,0,3
TXN_00005371,CUST_000183,24:34.3,208.14,Hill Ltd - Airlines,Airlines,"Bellborough, Idaho",Online Banking,0,3
